who,date,migrt,chess_x,chess_y
35693887,20191201,20190609,197,129
35693887,20190801,20190609,197,129
35693887,20190601,20190609,197,129
35693887,20190201,20190609,122,33
35693887,20190101,20190609,122,33
35693887,20190501,20190609,122,33
35693887,20190901,20190609,197,129
35705645,20191101,20190806,260,119
35705645,20191001,20190806,261,119
35705645,20190201,20190806,176,89
35705645,20190601,20190806,176,92
35705645,20190401,20190806,175,92
35705645,20190801,20190806,264,119
35705645,20191201,20190806,260,119
35705645,20190501,20190806,176,92
35705645,20190101,20190806,176,89
35705645,20190901,20190806,264,119
35705645,20190701,20190806,175,92
35705645,20190301,20190806,179,90
35729429,20190501,20190804,111,92
35729429,20190101,20190804,111,93
35729429,20190201,20190804,110,93
35729429,20191001,20190804,102,41
35729429,20190601,20190804,111,91
35729429,20191101,20190804,102,41
35729429,20190701,20190804,111,92
35729429,20190801,20190804,103,42
35729429,20190401,20190804,111,91
35729429,20191201,20190804,102,41
35729429,20190301,20190804,111,91
35729429,20190901,20190804,102,41
35732469,20190601,20190503,165,80
35732469,20191001,20190503,162,80
35732469,20190101,20190503,145,64
35732469,20190901,20190503,163,81
35732469,20190501,20190503,144,65
35732469,20190301,20190503,144,65
35732469,20190701,20190503,163,81
35732469,20191101,20190503,165,81
35732469,20190201,20190503,144,65
35732469,20190401,20190503,143,65
35732469,20190801,20190503,163,81
35732469,20191201,20190503,164,80
35744961,20190701,20190601,62,55
35744961,20190901,20190601,63,54
35744961,20191001,20190601,63,54
35744961,20190601,20190601,63,56
35744961,20190201,20190601,47,59
35744961,20190801,20190601,63,54
35744961,20190401,20190601,47,59
35744961,20191201,20190601,62,55
35744961,20190501,20190601,46,60
35744961,20190101,20190601,47,59
35744961,20190301,20190601,47,59
35744961,20191101,20190601,62,54
35781907,20190201,20190701,144,45
35781907,20190301,20190701,142,44
35781907,20190701,20190701,78,51
35781907,20190601,20190701,143,45
35781907,20191101,20190701,78,51
35781907,20191001,20190701,81,52
35781907,20190401,20190701,141,42
35781907,20190801,20190701,79,52
35781907,20191201,20190701,78,50
35781907,20190901,20190701,78,51
35781907,20190101,20190701,144,46
35781907,20190501,20190701,142,44
35782667,20190601,20190801,45,55
35782667,20190201,20190801,45,54
35782667,20191001,20190801,38,67
35782667,20190301,20190801,44,56
35782667,20190701,20190801,45,55
35782667,20191101,20190801,38,67
35782667,20190901,20190801,39,68
35782667,20190801,20190801,39,68
35782667,20190401,20190801,45,55
35782667,20190101,20190801,45,54
35782667,20190501,20190801,45,55
35782667,20191201,20190801,39,66
35796201,20190501,20190601,36,69
35796201,20190101,20190601,37,68
35796201,20190301,20190601,37,68
35796201,20190701,20190601,71,101
35796201,20191101,20190601,71,102
35796201,20190401,20190601,37,68
35796201,20191201,20190601,71,102
35796201,20190801,20190601,71,102
35796201,20191001,20190601,71,102
35796201,20190601,20190601,71,103
35796201,20190201,20190601,37,68
35796201,20190901,20190601,71,102
35797883,20191001,20190801,36,67
35797883,20190601,20190801,89,44
35797883,20191101,20190801,36,67
35797883,20190701,20190801,89,44
35797883,20190301,20190801,89,43
35797883,20190501,20190801,89,44
35797883,20190101,20190801,89,43
35797883,20191201,20190801,36,67
35797883,20190201,20190801,89,43
35797883,20190401,20190801,89,44
35807005,20190901,20190803,80,105
35807005,20190301,20190803,56,151
35807005,20191101,20190803,78,105
35807005,20190701,20190803,56,151
35807005,20190101,20190803,56,151
35807005,20190501,20190803,55,152
35807005,20191201,20190803,78,105
35807005,20190401,20190803,55,152
35807005,20190801,20190803,77,106
35807005,20190201,20190803,55,151
35807005,20190601,20190803,55,152
35807005,20191001,20190803,74,108
35824067,20191001,20190723,46,60
35824067,20190701,20190723,126,35
35824067,20191101,20190723,46,60
35824067,20190301,20190723,126,34
35824067,20190901,20190723,46,60
35824067,20190501,20190723,126,34
35824067,20190101,20190723,126,34
35824067,20191201,20190723,44,60
35824067,20190801,20190723,47,60
35824067,20190401,20190723,126,34
35824067,20190201,20190723,126,34
35824067,20190601,20190723,126,35
35833297,20191101,20190602,67,57
35833297,20190301,20190602,151,80
35833297,20190701,20190602,67,56
35833297,20190501,20190602,152,80
35833297,20190901,20190602,67,57
35833297,20190101,20190602,151,79
35833297,20190201,20190602,152,80
35833297,20190601,20190602,67,57
35833297,20191001,20190602,66,57
35833297,20191201,20190602,67,56
35833297,20190401,20190602,152,80
35833297,20190801,20190602,67,56
35847423,20191201,20190701,120,87
35847423,20190801,20190701,120,89
35847423,20190401,20190701,35,82
35847423,20190601,20190701,37,81
35847423,20190201,20190701,35,82
35847423,20191001,20190701,121,87
35847423,20190101,20190701,34,82
35847423,20190501,20190701,38,82
35847423,20190901,20190701,121,88
35847423,20191101,20190701,121,87
35847423,20190301,20190701,33,82
35852949,20190101,20190701,51,53
35852949,20191201,20190701,65,48
35852949,20190401,20190701,52,53
35852949,20190801,20190701,64,47
35852949,20190901,20190701,70,49
35852949,20190201,20190701,51,53
35852949,20191001,20190701,70,49
35852949,20190601,20190701,52,53
35852949,20191101,20190701,65,48
35852949,20190701,20190701,64,47
35852949,20190301,20190701,51,53
35852949,20190501,20190701,52,53
35859143,20191101,20190521,68,49
35859143,20190301,20190521,66,28
35859143,20190401,20190521,66,28
35859143,20190101,20190521,67,28
35859143,20190901,20190521,69,50
35859143,20190501,20190521,66,28
35859143,20190601,20190521,68,50
35859143,20191001,20190521,69,46
35859143,20190201,20190521,66,29
35859143,20190801,20190521,69,49
35859143,20190701,20190521,69,49
35859143,20191201,20190521,69,48
35863251,20190301,20190801,146,40
35863251,20190201,20190801,148,39
35863251,20190601,20190801,147,38
35863251,20191001,20190801,126,52
35863251,20191101,20190801,126,52
35863251,20190801,20190801,126,52
35863251,20191201,20190801,126,52
35863251,20190401,20190801,147,39
35863251,20190901,20190801,126,52
35863251,20190101,20190801,149,38
35863251,20190501,20190801,148,38
35863251,20190701,20190801,147,38
35864813,20190401,20190701,218,124
35864813,20190201,20190701,222,129
35864813,20191001,20190701,124,123
35864813,20190601,20190701,222,130
35864813,20190101,20190701,222,128
35864813,20190501,20190701,218,124
35864813,20190901,20190701,124,123
35864813,20190701,20190701,124,123
35864813,20191101,20190701,123,123
35864813,20190301,20190701,221,127
35864813,20191201,20190701,123,122
35864813,20190801,20190701,124,123
35866595,20190901,20190706,31,117
35866595,20190501,20190706,123,125
35866595,20190801,20190706,31,117
35866595,20190401,20190706,122,122
35866595,20191201,20190706,30,115
35866595,20190201,20190706,123,123
35866595,20190601,20190706,122,123
35866595,20190301,20190706,123,124
35866595,20190701,20190706,32,118
35866595,20191101,20190706,30,118
35866595,20191001,20190706,31,117
35866595,20190101,20190706,123,123
35887121,20190601,20190714,161,77
35887121,20190301,20190714,161,78
35887121,20190701,20190714,129,44
35887121,20191101,20190714,129,44
35887121,20190201,20190714,161,78
35887121,20191001,20190714,130,44
35887121,20190501,20190714,161,77
35887121,20190101,20190714,162,78
35887121,20190901,20190714,129,44
35887121,20190401,20190714,161,78
35887121,20191201,20190714,130,44
35887121,20190801,20190714,130,44
35896627,20190201,20190606,73,112
35896627,20190101,20190606,73,112
35896627,20190901,20190606,59,126
35896627,20190501,20190606,77,110
35896627,20190801,20190606,60,126
35896627,20191201,20190606,60,127
35896627,20190401,20190606,79,109
35896627,20190301,20190606,73,112
35896627,20190701,20190606,59,126
35896627,20191101,20190606,60,128
35896627,20190601,20190606,78,109
35896627,20191001,20190606,60,128
35898899,20190301,20190604,104,96
35898899,20190201,20190604,104,96
35898899,20190601,20190604,104,95
35898899,20191001,20190604,118,101
35898899,20190401,20190604,104,95
35898899,20191201,20190604,118,101
35898899,20190801,20190604,118,100
35898899,20190901,20190604,118,101
35898899,20190501,20190604,105,95
35898899,20190101,20190604,104,95
35898899,20191101,20190604,118,101
35898899,20190701,20190604,118,101
35903615,20191101,20190728,35,77
35903615,20190701,20190728,112,95
35903615,20190301,20190728,112,94
35903615,20190801,20190728,36,77
35903615,20190401,20190728,112,95
35903615,20191201,20190728,35,77
35903615,20190201,20190728,112,95
35903615,20190101,20190728,112,94
35903615,20190501,20190728,111,95
35903615,20190901,20190728,36,77
35903615,20191001,20190728,35,77
35903615,20190601,20190728,112,95
35917279,20191201,20190727,69,48
35917279,20190801,20190727,70,47
35917279,20191101,20190727,70,47
35917279,20190701,20190727,103,90
35917279,20190501,20190727,101,92
35917279,20191001,20190727,70,47
35917279,20190601,20190727,101,92
35917279,20190901,20190727,70,47
35920943,20190501,20190730,50,66
35920943,20190901,20190730,25,126
35920943,20190301,20190730,50,67
35920943,20190701,20190730,50,67
35920943,20191101,20190730,25,126
35920943,20191201,20190730,25,126
35920943,20190801,20190730,26,127
35920943,20190401,20190730,50,68
35920943,20190101,20190730,51,67
35920943,20190201,20190730,51,67
35920943,20190601,20190730,50,67
35920943,20191001,20190730,25,126
35932535,20191201,20190707,130,81
35932535,20190201,20190707,114,68
35932535,20190601,20190707,114,69
35932535,20191001,20190707,131,80
35932535,20190901,20190707,132,79
35932535,20190501,20190707,114,69
35932535,20190101,20190707,114,69
35932535,20190401,20190707,114,70
35932535,20190301,20190707,114,70
35932535,20190701,20190707,131,80
35932535,20191101,20190707,131,80
35932535,20190801,20190707,131,81
35941927,20190701,20190701,219,130
35941927,20190401,20190701,72,21
35941927,20190801,20190701,220,130
35941927,20191201,20190701,221,128
35941927,20190301,20190701,73,21
35941927,20191101,20190701,219,129
35941927,20190201,20190701,73,21
35941927,20191001,20190701,219,130
35941927,20190601,20190701,73,21
35941927,20190501,20190701,73,21
35941927,20190101,20190701,73,21
35941927,20190901,20190701,219,130
35951325,20190101,20190603,30,91
35951325,20190901,20190603,39,68
35951325,20190501,20190603,30,91
35951325,20191201,20190603,39,68
35951325,20190401,20190603,30,92
35951325,20190801,20190603,39,68
35951325,20190201,20190603,30,91
35951325,20190601,20190603,37,69
35951325,20191001,20190603,37,69
35951325,20190701,20190603,36,70
35951325,20190301,20190603,30,91
35951325,20191101,20190603,39,68
35955117,20190101,20190605,36,120
35955117,20191101,20190605,21,107
35955117,20190701,20190605,21,107
35955117,20190301,20190605,35,121
35955117,20190601,20190605,21,107
35955117,20190201,20190605,35,121
35955117,20190401,20190605,35,122
35955117,20190801,20190605,21,107
35955117,20191201,20190605,21,107
35955117,20190901,20190605,21,107
35955117,20191001,20190605,21,107
35955117,20190501,20190605,37,117
35962693,20190801,20190602,115,80
35962693,20191201,20190602,116,83
35962693,20190401,20190602,99,113
35962693,20190201,20190602,98,112
35962693,20190601,20190602,116,81
35962693,20191001,20190602,116,82
35962693,20191101,20190602,115,83
35962693,20190301,20190602,98,112
35962693,20190701,20190602,115,80
35962693,20190501,20190602,99,113
35962693,20190101,20190602,120,88
35962693,20190901,20190602,115,80
35966793,20190401,20190506,108,137
35966793,20191201,20190506,214,106
35966793,20190701,20190506,213,106
35966793,20190301,20190506,108,137
35966793,20191101,20190506,214,106
35966793,20190101,20190506,108,137
35966793,20190501,20190506,109,136
35966793,20190901,20190506,214,106
35966793,20190601,20190506,213,106
35966793,20191001,20190506,214,106
35966793,20190201,20190506,108,136
35966793,20190801,20190506,214,106
35989777,20190101,20190705,134,41
35989777,20191201,20190705,147,72
35989777,20190801,20190705,157,84
35989777,20190401,20190705,134,42
35989777,20190601,20190705,134,43
35989777,20191001,20190705,146,70
35989777,20190201,20190705,133,40
35989777,20190901,20190705,185,118
35989777,20190501,20190705,135,43
35989777,20191101,20190705,146,70
35989777,20190701,20190705,146,70
35989777,20190301,20190705,135,42
35997971,20190801,20190616,119,70
35997971,20191201,20190616,119,71
35997971,20190401,20190616,114,36
35997971,20190701,20190616,119,70
35997971,20191001,20190616,119,70
35997971,20190601,20190616,113,37
35997971,20190201,20190616,113,36
35997971,20191101,20190616,119,70
35997971,20190901,20190616,119,70
35997971,20190301,20190616,114,36
35997971,20190501,20190616,112,37
36003997,20190701,20190609,195,83
36003997,20191201,20190609,193,78
36003997,20190401,20190609,179,87
36003997,20190801,20190609,193,77
36003997,20190301,20190609,178,87
36003997,20191101,20190609,193,78
36003997,20190501,20190609,179,87
36003997,20190101,20190609,178,87
36003997,20190901,20190609,193,77
36003997,20191001,20190609,194,83
36003997,20190601,20190609,194,83
36003997,20190201,20190609,177,88
36013227,20190601,20190721,111,104
36013227,20191001,20190721,24,119
36013227,20190201,20190721,112,103
36013227,20191101,20190721,24,118
36013227,20190301,20190721,111,104
36013227,20190701,20190721,24,119
36013227,20190401,20190721,111,106
36013227,20191201,20190721,24,119
36013227,20190901,20190721,24,119
36013227,20190501,20190721,111,104
36013227,20190101,20190721,111,100
36013227,20190801,20190721,23,119
36016653,20190701,20190629,126,81
36016653,20190301,20190629,71,19
36016653,20190901,20190629,125,81
36016653,20190101,20190629,71,18
36016653,20190501,20190629,71,18
36016653,20190201,20190629,71,19
36016653,20190601,20190629,71,19
36016653,20191001,20190629,126,82
36016653,20191201,20190629,125,81
36016653,20190401,20190629,71,19
36016653,20190801,20190629,126,81
36016653,20191101,20190629,125,81
36033599,20190601,20190701,68,91
36033599,20191001,20190701,25,114
36033599,20190201,20190701,69,92
36033599,20190901,20190701,25,114
36033599,20190501,20190701,68,91
36033599,20190801,20190701,28,113
36033599,20190401,20190701,68,90
36033599,20191201,20190701,25,114
36033599,20190301,20190701,69,91
36033599,20190701,20190701,27,114
36033599,20191101,20190701,25,114
36033599,20190101,20190701,69,90
36036851,20190301,20190801,200,124
36036851,20190701,20190801,199,122
36036851,20190201,20190801,199,123
36036851,20190901,20190801,172,52
36036851,20190501,20190801,199,121
36036851,20190101,20190801,199,124
36036851,20190601,20190801,200,121
36036851,20191201,20190801,172,52
36036851,20190801,20190801,173,52
36036851,20190401,20190801,199,123
36036851,20191101,20190801,172,52
36036851,20191001,20190801,172,52
36044881,20191001,20190509,65,95
36044881,20191201,20190509,65,95
36044881,20190601,20190509,64,93
36044881,20190201,20190509,130,87
36044881,20191101,20190509,65,95
36044881,20190701,20190509,66,96
36044881,20190301,20190509,130,86
36044881,20190801,20190509,65,94
36044881,20190901,20190509,65,95
36044881,20190501,20190509,130,86
36044881,20190101,20190509,130,87
36044881,20190401,20190509,130,87
36049253,20190901,20190717,77,67
36049253,20190101,20190717,108,91
36049253,20190601,20190717,106,90
36049253,20191201,20190717,78,65
36049253,20190801,20190717,78,67
36049253,20190401,20190717,107,91
36049253,20190501,20190717,106,90
36049253,20190201,20190717,107,91
36049253,20191001,20190717,79,65
36049253,20190301,20190717,107,91
36049253,20190701,20190717,107,91
36049253,20191101,20190717,79,65
36050635,20190201,20190526,74,36
